Date,Close,Unadjusted_close,High,Low,Open,Volume
2021-08-04,52.0,52.0,53.1,51.92,52.02,39018
2021-08-05,51.26,51.26,52.48,50.6,52.48,14543
2021-08-06,50.5,50.5,50.94,50.5,50.94,69610
2021-08-09,50.64,50.64,50.82,50.52,50.82,27841
2021-08-10,50.56,50.56,50.9,50.48,50.48,34049
2021-08-11,52.0,52.0,52.0,51.3,51.5,9842
2021-08-12,51.88,51.88,52.5,51.8,51.8,63838
2021-08-13,52.8,52.8,52.92,51.96,51.96,29708
2021-08-16,51.42,51.42,52.68,51.36,52.68,44212
2021-08-17,51.52,51.52,51.52,50.82,50.82,1081
2021-08-18,50.52,50.52,51.28,50.52,51.28,8396
2021-08-19,48.18,48.18,49.12,48.12,49.12,32647
2021-08-20,47.49,47.49,47.63,47.29,47.54,22466
2021-08-23,47.89,47.89,47.89,47.49,47.5,35618
2021-08-24,47.56,47.56,48.11,47.23,48.11,28386
2021-08-25,48.25,48.25,48.25,47.8,47.8,18813
2021-08-26,47.33,47.33,47.58,47.0,47.58,9765
2021-08-27,47.88,47.88,47.88,47.34,47.34,16824
2021-08-30,47.73,47.73,48.02,47.55,47.55,8011
2021-08-31,47.33,47.33,47.84,47.02,47.84,8169
2021-09-01,48.45,48.45,48.45,47.19,47.19,12029
2021-09-02,48.22,48.22,48.22,48.22,48.22,0
2021-09-03,49.03,49.03,49.03,48.89,48.89,154403
2021-09-06,49.18,49.18,49.35,48.75,48.75,17732
2021-09-07,50.32,50.32,50.92,49.16,49.16,30067
2021-09-08,49.8,49.8,50.36,49.8,50.36,10861
2021-09-09,49.67,49.67,49.77,49.67,49.77,4473
2021-09-10,51.76,51.76,52.12,50.44,50.44,53912
2021-09-13,50.92,50.92,51.86,50.92,51.32,8533
2021-09-14,51.1,51.1,51.24,51.1,51.18,17907
2021-09-15,49.12,49.12,51.16,49.07,50.86,29934
2021-09-16,49.84,49.84,49.84,48.78,48.78,19127
2021-09-17,50.12,50.12,50.3,49.86,49.86,37232
2021-09-20,49.1,49.1,49.41,48.29,49.41,51525
2021-09-21,50.0,50.0,50.0,49.28,49.28,2718
2021-09-22,52.16,52.16,52.16,49.96,49.96,80676
2021-09-23,52.86,52.86,52.88,51.98,51.98,71420
2021-09-24,52.82,52.82,53.06,52.78,52.84,32906
2021-09-27,51.96,51.96,53.38,51.9,53.12,33558
2021-09-28,51.98,51.98,51.98,51.98,51.98,6394
2021-09-29,52.1,52.1,52.1,52.02,52.02,5210
2021-09-30,52.16,52.16,53.02,52.0,52.46,98206
2021-10-01,51.5,51.5,51.98,51.18,51.98,45566
2021-10-04,50.9,50.9,51.94,50.9,51.94,52357
2021-10-05,51.64,51.64,51.64,51.28,51.46,10498
2021-10-06,49.79,49.79,51.12,49.79,51.12,12210
2021-10-07,51.48,51.48,51.48,51.48,51.48,0
2021-10-08,52.54,52.54,52.54,51.94,51.94,525
2021-10-11,52.22,52.22,52.26,52.12,52.26,11483
2021-10-12,51.52,51.52,51.52,51.52,51.52,0
2021-10-13,52.66,52.66,52.66,51.8,51.84,46049
2021-10-14,54.02,54.02,54.02,52.38,52.44,45869
2021-10-15,53.6,53.6,54.42,53.28,54.42,71560
2021-10-18,51.7,51.7,53.06,51.7,53.06,37069
2021-10-19,52.1,52.1,52.76,52.1,52.16,10006
2021-10-20,52.0,52.0,52.04,52.0,52.04,3120
2021-10-21,53.02,53.02,53.02,51.6,51.6,2360
